,game_id,mp_date,season,home_team,away_team,home_odds,away_odds,home_goals,away_goals,home_win,settled_in,CF%,CSh%,CSv%,FF%,FSh%,FSv%,GDiff,GF%,PDO,PENDiff,SF%,SDiff,Sh%,Sv
8059,2014020844.0,20150216.0,20142015.0,VAN,MIN,-135.0,115.0,3.0,2.0,1.0,REG,-2.239999999999995,0.36697776241502444,0.24214185259466836,-2.9100000000000037,0.5097474027973794,0.48888559716366853,0.0900000000000003,0.8500000000000014,1.5699999999999932,-44.0,-3.3700000000000045,-3.830000000000002,0.7006406657113662,0.8700000000000045
8060,2014020845.0,20150216.0,20142015.0,LAK,TBL,-140.0,120.0,3.0,2.0,1.0,REG,2.280000000000001,-1.2909616139265938,0.09506754839617715,1.8900000000000006,-1.7866828164131827,0.29711863114895154,-0.40000000000000036,-3.4499999999999957,-2.0900000000000034,-8.0,1.9000000000000057,2.1199999999999974,-2.1286229457248034,0.030000000000001137
8061,2014020846.0,20150217.0,20142015.0,NJD,BUF,-235.0,195.0,1.0,1.0,1.0,OT,8.119999999999997,0.44303396551505714,0.20120207223448539,6.57,0.7647121284519178,0.5091885386288908,1.1500000000000001,11.189999999999998,2.6400000000000006,-9.0,4.109999999999999,4.969999999999999,1.3556142544910528,1.289999999999992
8062,2014020847.0,20150217.0,20142015.0,PHI,CBJ,-155.0,135.0,2.0,5.0,0.0,REG,2.450000000000003,-0.17877884568426733,0.4868643533122996,2.520000000000003,0.001803216895490678,0.37697386651041054,0.4299999999999997,3.8999999999999986,0.23000000000000398,11.0,3.270000000000003,3.9299999999999997,0.06377065173851781,0.18000000000000682
8063,2014020848.0,20150217.0,20142015.0,PIT,WSH,-150.0,130.0,1.0,3.0,0.0,REG,0.03999999999999915,0.028839280069167805,-0.09227612626185877,-0.13000000000000256,-0.08483564588433745,0.026822364382694808,-0.04999999999999982,-0.3299999999999983,-0.3300000000000125,-15.0,0.4399999999999977,0.5199999999999996,-0.7165742751861339,0.38000000000000966
8064,2014020849.0,20150217.0,20142015.0,CAR,NYI,120.0,-140.0,1.0,4.0,0.0,REG,-2.1400000000000006,-1.0737491401204322,0.3072891192790195,-3.8200000000000003,-1.4087787101826552,0.8542354288891052,-0.6500000000000004,-6.68,-1.039999999999992,-9.0,-3.1799999999999997,-3.8400000000000034,-1.8065436597451177,0.769999999999996
8065,2014020850.0,20150217.0,20142015.0,TOR,FLA,-115.0,-105.0,2.0,3.0,0.0,REG,-3.960000000000001,0.7901992059204381,0.038944014928465887,-3.8599999999999994,1.1038454868242107,-0.050268890831906,-4.440892098500626e-16,0.44999999999999574,1.4500000000000028,30.0,-3.9499999999999957,-4.68,1.8320070575485765,-0.37999999999999545
8066,2014020851.0,20150217.0,20142015.0,STL,DAL,-190.0,170.0,1.0,4.0,0.0,REG,1.2899999999999991,0.30614518081102315,0.7360674585617621,2.229999999999997,0.10913255617580331,1.0365218540812515,0.6700000000000004,6.450000000000003,1.2199999999999989,-20.0,3.219999999999999,3.6000000000000014,-0.2815117864796407,1.5
8067,2014020852.0,20150217.0,20142015.0,NSH,SJS,-160.0,140.0,5.0,1.0,1.0,REG,0.10000000000000142,0.4026063029980667,0.7300813342411283,1.1000000000000014,0.322836927927192,0.9596513474731561,0.5999999999999996,6.199999999999996,1.6099999999999994,-17.0,1.5799999999999983,1.7899999999999991,0.16787912702853902,1.4499999999999886
8068,2014020853.0,20150218.0,20142015.0,OTT,MTL,115.0,-135.0,4.0,2.0,1.0,REG,1.8000000000000043,0.22674118283116246,-1.2614260898013763,-0.030000000000001137,0.16862409582328597,-1.1383251657999138,-0.3900000000000001,-4.299999999999997,-1.3100000000000023,17.0,-0.13000000000000256,-0.2799999999999976,0.07145300444680869,-1.3700000000000045
8069,2014020854.0,20150218.0,20142015.0,CHI,DET,-165.0,145.0,2.0,2.0,0.0,OT,1.6099999999999994,-0.7232533662073062,0.7310784861258801,1.6199999999999974,-0.8526647772216456,0.8352288334612656,0.18000000000000016,1.8200000000000003,-0.21000000000000796,42.0,2.1000000000000014,2.8200000000000003,-1.3926393303086857,1.1800000000000068
8070,2014020855.0,20150218.0,20142015.0,CGY,MIN,-115.0,-105.0,2.0,3.0,0.0,OT,-4.409999999999997,0.5723918496442222,0.715308008233928,-5.240000000000002,1.2671684902661435,0.7694209251606354,0.23999999999999977,2.25,2.700000000000003,28.0,-4.780000000000001,-5.359999999999999,1.8558116391023254,0.8400000000000034
8071,2014020856.0,20150218.0,20142015.0,COL,LAK,105.0,-125.0,1.0,4.0,0.0,REG,-9.189999999999998,0.32440185390101084,0.585132070514871,-8.490000000000002,0.508039803677942,0.5322093365903946,-0.4199999999999995,-4.359999999999999,1.0300000000000011,-12.0,-7.259999999999998,-8.240000000000002,-0.03299570288520515,1.0600000000000023
8072,2014020857.0,20150218.0,20142015.0,EDM,BOS,170.0,-190.0,3.0,3.0,1.0,OT,-2.0800000000000054,-0.3937272941318404,-1.2724963845824888,-2.1600000000000037,-0.4174334319892996,-1.8158586380231934,-1.08,-10.32,-3.269999999999996,63.0,-1.8299999999999983,-2.020000000000003,-0.5032374896644889,-2.759999999999991
8073,2014020858.0,20150218.0,20142015.0,ANA,TBL,-150.0,130.0,1.0,4.0,0.0,REG,-0.7800000000000011,-0.9212654133818478,0.2419789315581733,-0.5,-1.267404551821566,0.28936875283269714,-0.43999999999999995,-3.8399999999999963,-1.2600000000000051,-26.0,-0.740000000000002,-0.8300000000000018,-1.361453259377847,0.10000000000000853
8074,2014020859.0,20150219.0,20142015.0,NYI,NSH,-125.0,105.0,5.0,2.0,1.0,REG,1.3900000000000006,-0.024784039177347394,-1.0307561575807478,2.1499999999999986,-0.03163702529788148,-1.6278066646275957,-0.3899999999999997,-4.279999999999994,-2.299999999999997,24.0,2.1799999999999997,2.6000000000000014,-0.042881743055742105,-2.259999999999991
8075,2014020860.0,20150219.0,20142015.0,NYR,VAN,-145.0,125.0,4.0,4.0,0.0,OT,0.8900000000000006,0.4028586336531963,0.4002533873407099,-0.10000000000000142,0.6820355975586945,0.6588090312442119,0.5199999999999996,4.920000000000002,1.5999999999999943,14.0,0.5700000000000003,0.6700000000000017,0.7152434389758572,0.8900000000000006
8076,2014020861.0,20150219.0,20142015.0,PHI,BUF,-260.0,210.0,2.0,2.0,0.0,OT,12.090000000000003,0.43346614888968016,0.07230176997495841,10.540000000000006,0.9017455014219223,0.18160656623266158,1.3999999999999997,14.5,1.8000000000000114,22.0,9.649999999999999,10.580000000000002,1.4817525938988607,0.3199999999999932
8077,2014020862.0,20150219.0,20142015.0,PIT,CBJ,-225.0,195.0,1.0,2.0,0.0,REG,4.689999999999998,-0.16559755120749142,0.7786734843665877,5.259999999999998,-0.1521426625125763,0.8128348055398749,0.8399999999999999,7.82,0.730000000000004,-7.0,5.710000000000001,6.709999999999997,-0.37436929504115757,1.0999999999999943
8078,2014020863.0,20150219.0,20142015.0,WSH,WPG,-165.0,145.0,5.0,1.0,1.0,REG,-1.2700000000000031,0.4150070713567967,0.46475414839199924,-0.12999999999999545,0.45102741061332774,0.4538875371956186,0.33999999999999986,3.3800000000000026,1.3200000000000074,41.0,-0.25,-0.2699999999999996,0.8655489595729093,0.45999999999999375
8079,2014020864.0,20150219.0,20142015.0,MTL,FLA,-180.0,160.0,2.0,2.0,0.0,OT,-1.740000000000002,0.2018813756032009,1.1707404057928472,-1.5899999999999963,0.7335604947069918,1.0977382792066614,0.5700000000000003,6.18,2.8299999999999983,-6.0,-2.5500000000000043,-2.8900000000000006,1.3451424882762797,1.4899999999999949
8080,2014020865.0,20150219.0,20142015.0,DAL,SJS,-125.0,105.0,2.0,5.0,0.0,REG,-1.6099999999999994,0.6162128042877135,-0.29166426416037394,-0.7100000000000009,0.6426120896099792,-0.44112246426672996,0.010000000000000231,0.1599999999999966,0.519999999999996,-14.0,-1.240000000000002,-1.4499999999999993,1.1382991260552158,-0.6299999999999955
8081,2014020866.0,20141215.0,20142015.0,BUF,OTT,115.0,-135.0,4.0,4.0,1.0,OT,-11.71,-0.26743161520285175,0.32186433794011426,-9.190000000000005,-0.5237990141984845,-0.018263337744939268,-0.9999999999999998,-11.410000000000004,-1.4899999999999949,-19.0,-6.969999999999999,-7.480000000000004,-1.1021192882053124,-0.38999999999998636
8082,2014020867.0,20150220.0,20142015.0,NJD,VAN,100.0,-120.0,4.0,2.0,1.0,REG,-3.9299999999999997,-0.42741265887462493,-0.1029285949325387,-5.309999999999995,-0.4535004396269665,0.10851869895573962,-0.6099999999999999,-6.589999999999996,-0.04999999999999716,-12.0,-6.530000000000001,-6.790000000000003,-0.6284603757287843,0.5799999999999983
8083,2014020868.0,20150220.0,20142015.0,CAR,TOR,-160.0,140.0,2.0,1.0,1.0,REG,4.700000000000003,-1.2268630942744587,-0.03708920187792675,4.239999999999995,-1.4877192982456142,-0.08627672052325952,-0.16999999999999993,-2.3800000000000026,-2.269999999999996,13.0,4.399999999999999,5.080000000000002,-2.009430225366403,-0.269999999999996
8084,2014020869.0,20150220.0,20142015.0,STL,BOS,-170.0,150.0,5.0,1.0,1.0,REG,0.25,0.8281997706408244,-0.0030464293237164597,2.280000000000001,0.7568182090198765,-0.18634889030523238,0.44999999999999973,4.450000000000003,0.6599999999999966,52.0,2.6899999999999977,2.9899999999999984,1.0260807834825774,-0.36999999999999034
8085,2014020870.0,20150220.0,20142015.0,CHI,COL,-240.0,200.0,1.0,4.0,0.0,REG,9.949999999999996,-0.29065162088403595,0.10575998506662243,8.649999999999999,-0.2547194088176101,0.3223581135508691,0.8700000000000001,9.0,0.5499999999999972,56.0,7.269999999999996,8.620000000000001,-0.24003824893243653,0.7800000000000011
8086,2014020871.0,20150220.0,20142015.0,CGY,ANA,-106.0,-114.0,3.0,6.0,0.0,REG,-3.1400000000000006,0.4254324851142889,0.54464577197324,-2.9000000000000057,1.0030522153874455,0.3125466108015007,0.20999999999999952,1.9299999999999997,1.3599999999999994,62.0,-1.5600000000000023,-1.6900000000000013,1.064441887226697,0.29999999999999716
8087,2014020872.0,20150220.0,20142015.0,EDM,MIN,155.0,-175.0,0.0,4.0,0.0,REG,-2.270000000000003,-0.6464857965633279,-0.8912483906139079,-4.509999999999998,-0.5690902985167452,-0.9285894273909912,-1.0500000000000003,-9.920000000000002,-1.8799999999999955,-6.0,-5.160000000000004,-5.800000000000004,-0.6330305168101763,-1.2399999999999949
8088,2014020873.0,20150221.0,20142015.0,WSH,NYI,-130.0,110.0,2.0,2.0,1.0,OT,-2.469999999999999,0.0516605784978412,0.7508802973600348,-3.3999999999999986,0.1631152287203244,1.2047846233609993,0.16000000000000014,1.75,2.019999999999996,-46.0,-3.690000000000005,-4.389999999999997,0.5219064019379729,1.5100000000000051
8089,2014020874.0,20150221.0,20142015.0,PHI,NSH,115.0,-135.0,2.0,2.0,1.0,OT,-2.1799999999999997,-0.26457498269295765,-0.8187055714922065,-3.1500000000000057,-0.20578364002643568,-1.0107243064229054,-0.7999999999999998,-7.969999999999999,-1.7700000000000102,-19.0,-2.9100000000000037,-3.3399999999999963,-0.26724137931034564,-1.5
8090,2014020875.0,20150221.0,20142015.0,TOR,WPG,120.0,-140.0,4.0,3.0,1.0,OT,-5.25,0.4398056052038628,0.023563298167683655,-4.299999999999997,0.26215150030122897,0.1175420751188927,-0.3099999999999996,-2.8300000000000054,0.22999999999998977,70.0,-3.480000000000004,-4.080000000000005,0.38342039106323833,-0.14999999999999147
8091,2014020876.0,20150221.0,20142015.0,MTL,CBJ,-200.0,170.0,3.0,1.0,1.0,REG,2.6299999999999955,-0.6090013346861163,1.5060089016494582,3.1300000000000026,-0.43691975968213476,1.5529663278854078,0.8000000000000003,7.8799999999999955,1.5499999999999972,6.0,3.0600000000000023,3.719999999999999,-0.39819806558844956,1.9399999999999977
8092,2014020877.0,20150221.0,20142015.0,OTT,FLA,105.0,-125.0,4.0,1.0,1.0,REG,0.259999999999998,0.473119256784834,-0.04146650920684447,-1.4399999999999977,0.9750969077791063,0.023588550746034276,0.2400000000000002,2.6199999999999974,1.75,13.0,-2.559999999999995,-3.0199999999999996,1.5418037775141877,0.20000000000000284
8093,2014020878.0,20150221.0,20142015.0,NJD,CAR,-118.0,-102.0,3.0,1.0,1.0,REG,-5.810000000000002,1.0057839072438581,0.010567669727934437,-5.869999999999997,1.3069285096578855,0.07675595677679725,0.009999999999999787,0.03999999999999915,2.5799999999999983,-62.0,-7.599999999999994,-7.960000000000001,1.6814919989895039,0.8900000000000006
8094,2014020879.0,20150221.0,20142015.0,EDM,ANA,155.0,-175.0,1.0,2.0,0.0,REG,-1.3999999999999986,-0.8553578949764933,-1.0299316605512754,-2.789999999999999,-0.892795951182223,-1.3002863855700042,-1.13,-10.82,-3.180000000000007,29.0,-2.5799999999999983,-2.830000000000002,-1.4870060293966827,-1.6899999999999977
8095,2014020880.0,20150221.0,20142015.0,STL,PIT,-135.0,115.0,2.0,4.0,0.0,REG,0.7999999999999972,0.4618551376428741,-0.05946296696454079,2.030000000000001,0.37328547039616744,-0.17503231365790795,0.30000000000000027,2.680000000000007,0.3999999999999915,26.0,1.759999999999998,1.9199999999999982,0.908369150917969,-0.5099999999999909
8096,2014020881.0,20150221.0,20142015.0,DAL,DET,100.0,-120.0,6.0,7.0,0.0,OT,-2.230000000000004,-0.19950867267177833,-0.32871078526680586,-0.8200000000000003,-0.28905421193280295,-0.807520073589818,-0.48,-4.789999999999999,-1.1899999999999977,14.0,-1.6199999999999974,-1.7199999999999989,0.23607260840534244,-1.4300000000000068
8097,2014020882.0,20150221.0,20142015.0,ARI,TBL,160.0,-180.0,2.0,4.0,0.0,REG,-3.019999999999996,-1.9800927403193052,-0.40446071995825505,-3.5799999999999983,-2.5202500559674914,-0.5479899247671782,-1.6000000000000005,-15.11,-4.189999999999998,-42.0,-3.8599999999999994,-4.390000000000001,-3.3694039411508823,-0.8200000000000074
8098,2014020883.0,20150221.0,20142015.0,SJS,LAK,105.0,-125.0,1.0,2.0,0.0,REG,-1.75,-0.046600652536939874,-0.031455682521219774,-1.759999999999998,0.18462435090948678,-0.3000040019421779,-0.2200000000000002,-2.1700000000000017,0.04000000000000625,20.0,-2.289999999999999,-2.520000000000003,0.195396077854669,-0.1599999999999966
8099,2014020884.0,20150222.0,20142015.0,PHI,WSH,-110.0,-110.0,3.0,2.0,1.0,REG,-0.9699999999999989,-0.3507073767789637,-0.6767333851356749,-1.8100000000000023,-0.4247354402130879,-0.7609690620658971,-0.6499999999999995,-6.390000000000001,-1.8600000000000136,-4.0,-1.3200000000000003,-1.4899999999999984,-0.8828846418409932,-0.9699999999999989
8100,2014020885.0,20150222.0,20142015.0,CHI,BOS,-170.0,150.0,2.0,6.0,0.0,REG,3.059999999999995,0.04006234747547174,0.36371416345741814,2.789999999999999,0.1214574898785431,0.4821641422217082,0.52,5.280000000000001,0.7000000000000028,106.0,3.1099999999999994,3.8100000000000023,-0.21848641049671963,0.9300000000000068
8101,2014020886.0,20150222.0,20142015.0,BUF,NSH,215.0,-255.0,1.0,1.0,0.0,OT,-14.380000000000003,-0.6783603274555974,-0.8459915611814361,-13.71,-1.102897448558484,-1.1268335034194887,-2.1799999999999997,-22.310000000000002,-3.5400000000000063,-45.0,-12.399999999999999,-13.760000000000002,-1.7596569550529308,-1.769999999999996
8102,2014020887.0,20150222.0,20142015.0,NYI,VAN,-150.0,130.0,0.0,4.0,0.0,REG,3.8000000000000043,-0.19332231504585254,-0.20138893562687832,4.289999999999999,-0.13221785266804564,-0.5438743105465438,0.21999999999999975,1.8399999999999963,-0.9000000000000057,66.0,4.189999999999998,4.919999999999998,-0.19720490284400732,-0.6900000000000119
8103,2014020888.0,20150222.0,20142015.0,PIT,FLA,-180.0,160.0,5.0,1.0,1.0,REG,0.7899999999999991,0.6451697321533716,0.3998136267077901,1.1000000000000014,1.0065824309032905,0.2896263237283647,0.6200000000000001,6.359999999999999,1.8199999999999932,-19.0,0.8700000000000045,1.0199999999999996,1.3304495762655106,0.4900000000000091
8104,2014020889.0,20150222.0,20142015.0,COL,TBL,100.0,-120.0,5.0,4.0,1.0,REG,-6.6299999999999955,-0.981366737652032,0.6133303012610836,-6.160000000000004,-1.3152722443559097,0.7120131820938624,-0.8599999999999999,-7.920000000000002,-1.269999999999996,-24.0,-4.949999999999996,-5.6299999999999955,-2.2711863965655663,1.009999999999991
8105,2014020890.0,20150222.0,20142015.0,NYR,CBJ,-200.0,170.0,3.0,3.0,1.0,OT,4.039999999999999,0.5244424004726398,0.9050287901062215,4.450000000000003,0.770420211809103,1.0242299629092066,1.2000000000000002,11.170000000000002,2.009999999999991,14.0,5.719999999999999,6.719999999999999,0.9423219830862389,1.0600000000000023
8106,2014020891.0,20150222.0,20142015.0,MIN,DAL,-201.0,171.0,6.0,2.0,1.0,REG,1.1099999999999994,-0.31525307339295844,0.500141083195671,2.0799999999999983,-0.5411098177186338,0.5422181716455254,0.2100000000000004,1.9500000000000028,-0.6400000000000006,0.0,3.740000000000002,4.240000000000002,-1.2663168719646303,0.6299999999999955
8107,2014020892.0,20150223.0,20142015.0,NJD,ARI,-195.0,175.0,3.0,0.0,1.0,REG,-2.6999999999999957,1.03225140793603,0.5712916378297406,-2.719999999999999,1.253934157011747,0.9289606667495565,0.6600000000000001,5.849999999999994,3.4000000000000057,-5.0,-3.6799999999999997,-3.5100000000000016,1.5868248056161076,1.8100000000000023
8108,2014020893.0,20150223.0,20142015.0,ANA,DET,-145.0,125.0,3.0,3.0,1.0,OT,-2.219999999999999,-0.44731581738503695,0.26960580048337457,-0.9600000000000009,-0.6563631145057647,0.0809262737374028,-0.31000000000000005,-3.019999999999996,-0.7999999999999972,-22.0,-0.9299999999999997,-0.9600000000000009,-0.3951194622095186,-0.4000000000000057
8109,2014020894.0,20150224.0,20142015.0,BOS,VAN,-160.0,140.0,1.0,2.0,0.0,REG,2.510000000000005,-0.7237323262630303,0.024137134015589368,0.9600000000000009,-0.7524838146448498,0.21843346478002124,-0.1200000000000001,-1.0600000000000023,-0.5499999999999972,-26.0,0.3999999999999986,0.4599999999999973,-0.9306145896872342,0.38000000000000966
8110,2014020895.0,20150224.0,20142015.0,NYI,ARI,-285.0,235.0,5.0,1.0,1.0,REG,5.090000000000003,1.1084435892683244,0.31627389389558,6.799999999999997,1.390252454417952,0.06978593569956226,1.3400000000000003,12.82,2.0600000000000023,70.0,6.840000000000003,7.969999999999995,1.8011004900878633,0.2600000000000051
8111,2014020896.0,20150224.0,20142015.0,NYR,CGY,-170.0,150.0,1.0,0.0,1.0,REG,3.030000000000001,0.29249161724463485,0.029174365457551588,2.5500000000000043,-0.01931598186911826,0.5044523250067212,0.4800000000000004,4.510000000000005,0.6199999999999903,-60.0,2.6000000000000014,2.9200000000000017,-0.398064893643324,1.0200000000000102
8112,2014020897.0,20150224.0,20142015.0,CAR,PHI,-120.0,100.0,4.0,1.0,1.0,REG,1.8299999999999983,-0.9114584042785235,0.010756733811845276,1.8699999999999974,-1.3527099103108355,0.13479181989468625,-0.2999999999999998,-3.460000000000001,-1.8799999999999955,36.0,2.289999999999999,2.5199999999999996,-1.743259237974043,-0.14000000000000057
8113,2014020898.0,20150224.0,20142015.0,CBJ,BUF,-255.0,215.0,2.0,4.0,0.0,REG,9.36,0.7498843678049303,-0.3333209821213323,7.789999999999999,1.1168937130629761,-0.14393309188625025,1.0300000000000002,11.46,1.9099999999999966,18.0,6.189999999999998,6.450000000000003,1.6781265196372894,0.23999999999999488
8114,2014020899.0,20150224.0,20142015.0,STL,MTL,-150.0,130.0,2.0,5.0,0.0,REG,2.8100000000000023,0.8420031436381259,-0.9245870935735478,3.9399999999999977,0.5774765113850875,-1.0620849197276683,0.20000000000000018,1.490000000000002,-0.7599999999999909,8.0,4.270000000000003,4.779999999999998,0.8251054558939417,-1.5900000000000034
8115,2014020900.0,20150224.0,20142015.0,NSH,COL,-185.0,165.0,5.0,2.0,1.0,REG,7.3799999999999955,-0.0646104230786218,0.24416161714485574,7.259999999999998,-0.06040015100037682,0.3421655569822102,0.8299999999999996,8.470000000000006,0.8899999999999864,20.0,5.849999999999994,6.719999999999999,0.2964023886973838,0.5900000000000034
8116,2014020901.0,20150224.0,20142015.0,MIN,EDM,-295.0,235.0,1.0,2.0,0.0,REG,2.4299999999999997,0.8880347172998536,0.9562204854308809,4.8799999999999955,0.8574048287489935,1.0011583086491416,1.23,11.700000000000003,2.3799999999999955,2.0,5.539999999999999,6.210000000000001,1.0130673125956142,1.3699999999999903
8117,2014020902.0,20150224.0,20142015.0,WPG,DAL,-140.0,120.0,4.0,2.0,1.0,REG,1.5900000000000034,-0.5567567714053763,0.5440097356735674,0.3400000000000034,-0.5606642292337747,0.8787130890236639,0.16999999999999993,1.3200000000000003,0.14999999999999147,-71.0,1.0700000000000003,1.2100000000000009,-1.226978774865997,1.3699999999999903
8118,2014020903.0,20150224.0,20142015.0,CHI,FLA,-215.0,185.0,2.0,2.0,1.0,OT,4.579999999999998,0.17261735479501758,0.5063082069006741,3.6700000000000017,0.5610064043376037,0.5388761383447349,0.7799999999999998,8.219999999999999,1.6499999999999915,63.0,3.1799999999999997,3.890000000000004,0.7214806083004122,0.9299999999999926
